date,temp_max_c,temp_min_c,temp_mean_c,rainfall_mm,humidity_max_pct,humidity_min_pct,wind_speed_max_kmh,evapotranspiration_mm
2011-02-02,31.5,26.4,28.3,0.0,83,59,18.9,5.7
2011-02-03,31.1,26.2,28.3,0.0,83,57,16.1,5.56
2011-02-04,31.2,25.9,28.1,0.0,83,55,16.8,5.73
2011-02-05,31.3,26.2,28.3,0.0,79,54,20.7,6.24
2011-02-06,31.7,26.4,28.5,0.2,79,56,21.5,5.67
2011-02-07,31.0,26.6,28.4,1.5,81,57,22.9,5.58
2011-02-08,30.8,26.6,28.3,0.5,79,59,20.4,5.56
2011-02-09,31.1,26.2,28.2,0.0,81,60,18.2,5.06
2011-02-10,30.8,26.6,28.3,0.5,83,64,18.1,4.71
2011-02-11,32.7,26.6,28.9,0.0,82,56,19.1,6.19
2011-02-12,32.8,25.9,29.0,0.0,87,54,14.1,5.42
2011-02-13,31.8,25.1,28.4,8.0,91,62,10.0,5.14
2011-02-14,30.0,25.2,27.6,7.6,93,67,10.6,3.73
2011-02-15,29.8,25.4,27.7,13.5,91,72,17.9,3.72
2011-02-16,28.2,25.9,27.1,3.2,93,71,32.7,3.99
2011-02-17,29.9,26.9,28.1,0.0,83,68,28.0,5.38
2011-02-18,30.2,26.9,28.1,0.2,86,68,23.3,5.13
2011-02-19,30.3,26.8,28.1,0.2,83,65,23.3,5.44
2011-02-20,29.8,26.4,27.8,0.6,83,61,27.1,5.5
2011-02-21,30.2,26.4,27.9,0.0,81,61,26.1,5.51
2011-02-22,30.5,26.2,28.0,0.1,85,62,17.0,5.41
2011-02-23,30.4,26.2,27.9,0.2,82,61,15.0,5.16
2011-02-24,30.6,25.9,28.1,0.3,87,58,18.3,5.89
2011-02-25,31.0,26.4,28.2,0.0,81,59,18.7,5.76
2011-02-26,30.9,26.6,28.4,0.0,80,60,18.5,5.57
2011-02-27,30.8,26.5,28.4,0.2,80,60,16.4,5.32
2011-02-28,30.6,26.3,28.1,0.1,80,59,18.6,5.3
2011-03-01,31.1,26.2,28.3,0.0,82,58,16.4,5.76
2011-03-02,31.6,25.4,28.4,0.0,86,57,19.9,5.46
2011-03-03,31.9,26.0,28.7,0.0,84,55,17.3,5.64
2011-03-04,31.4,26.6,28.6,0.7,82,60,14.6,4.86
2011-03-05,31.5,26.6,28.7,0.9,83,60,16.0,4.98
2011-03-06,30.2,25.5,27.6,2.1,88,67,13.9,3.93
2011-03-07,30.5,25.6,28.0,5.5,88,64,22.2,4.7
2011-03-08,30.9,26.5,28.3,1.4,83,60,21.3,5.68
2011-03-09,30.5,26.7,28.1,0.8,79,59,25.0,5.9
2011-03-10,31.0,26.5,28.3,0.0,79,56,17.7,6.12
2011-03-11,31.9,25.3,28.4,0.0,85,52,15.7,5.66
2011-03-12,32.1,26.0,29.0,0.2,83,55,18.6,5.65
2011-03-13,31.5,26.9,28.7,0.8,81,60,15.2,4.95
2011-03-14,29.4,25.2,27.5,5.7,90,69,16.6,4.27
2011-03-15,29.8,25.5,27.5,1.6,89,69,14.4,4.22
2011-03-16,30.8,26.3,28.4,0.6,85,59,15.5,5.08
2011-03-17,30.8,25.4,28.2,2.0,85,60,12.1,4.68
2011-03-18,31.2,25.1,28.1,2.3,91,58,17.4,4.77
2011-03-19,30.7,25.2,27.6,1.7,89,63,14.4,4.05
2011-03-20,29.5,25.1,27.0,8.2,91,69,11.6,4.13
2011-03-21,30.0,25.0,27.2,6.7,90,66,11.7,4.34
2011-03-22,30.7,25.1,27.5,3.9,92,66,18.7,4.8
2011-03-23,30.6,25.0,27.6,5.4,91,67,15.3,4.72
2011-03-24,29.9,24.8,27.6,6.8,92,73,14.0,4.31
2011-03-25,30.0,25.5,27.8,3.3,91,71,12.7,4.15
2011-03-26,30.3,25.6,27.5,5.0,92,68,18.2,4.26
2011-03-27,30.2,25.2,27.6,3.1,91,73,14.3,4.44
2011-03-28,30.5,25.1,27.6,2.8,91,68,18.8,4.62
2011-03-29,30.8,25.7,28.1,0.9,90,67,16.6,4.68
2011-03-30,30.2,25.5,27.7,5.2,88,67,14.7,4.13
2011-03-31,29.4,25.2,26.9,6.4,90,71,12.1,3.93
2011-04-01,30.0,24.8,27.0,5.6,91,68,10.8,4.15
2011-04-02,29.7,24.9,26.9,6.8,93,70,12.4,4.07
2011-04-03,29.6,25.3,27.2,5.9,91,70,11.3,4.03
2011-04-04,28.5,25.3,26.8,10.5,92,76,13.2,3.66
2011-04-05,28.2,24.5,26.2,13.1,93,75,11.5,2.92
2011-04-06,28.4,24.3,26.1,14.6,94,75,12.3,2.99
2011-04-07,28.0,24.8,26.2,7.6,93,81,11.9,2.67
2011-04-08,27.6,24.7,25.9,10.7,93,78,13.0,2.67
2011-04-09,28.8,24.5,26.4,1.3,91,73,17.8,4.11
2011-04-10,29.8,25.3,27.2,0.9,88,68,16.3,4.66
2011-04-11,28.9,25.6,27.1,1.3,90,74,21.6,4.16
2011-04-12,28.8,25.0,26.7,5.4,89,73,17.0,4.11
2011-04-13,28.5,25.1,26.7,7.4,91,75,17.6,3.84
2011-04-14,28.4,25.5,26.8,4.6,88,77,18.9,3.81
2011-04-15,28.8,24.6,26.6,2.8,91,74,13.9,3.96
2011-04-16,28.0,24.7,26.6,4.8,94,77,12.8,3.34
2011-04-17,28.7,24.5,26.6,3.6,93,75,16.3,3.84
2011-04-18,27.9,24.7,26.2,10.9,93,79,16.8,3.24
2011-04-19,27.4,24.4,25.7,12.5,93,79,17.3,3.08
2011-04-20,27.8,24.3,25.8,12.3,93,79,17.4,3.17
2011-04-21,27.4,24.3,25.7,11.6,91,80,17.0,2.87
2011-04-22,27.0,24.4,25.4,25.4,92,83,14.4,2.64
2011-04-23,27.9,24.1,25.6,5.5,94,77,14.5,3.29
2011-04-24,27.8,24.0,25.8,1.9,93,78,17.1,2.91
2011-04-25,28.6,24.7,26.5,2.0,91,76,14.7,3.58
2011-04-26,27.6,24.7,26.0,4.5,92,82,13.8,2.94
2011-04-27,29.2,24.6,26.7,1.4,91,73,15.0,4.07
2011-04-28,29.1,25.0,26.8,1.2,91,74,13.0,3.73
2011-04-29,28.9,25.1,26.9,1.5,91,73,14.2,3.72
2011-04-30,29.0,24.6,26.6,2.9,91,74,21.3,4.07
2011-05-01,27.6,24.6,26.1,4.2,92,80,21.2,3.19
2011-05-02,27.6,24.5,26.1,5.8,91,69,23.7,3.77
2011-05-03,29.1,25.3,26.9,0.3,84,59,22.0,4.39
2011-05-04,29.2,25.3,26.9,0.0,83,60,22.3,4.81
2011-05-05,29.6,25.3,27.0,0.0,84,60,20.7,4.82
2011-05-06,28.6,25.4,26.8,1.1,88,73,19.6,3.97
2011-05-07,28.6,25.0,26.6,3.2,90,74,18.1,3.69
2011-05-08,28.3,24.3,26.1,5.9,93,76,13.3,3.33
2011-05-09,28.2,24.3,26.0,6.4,93,77,15.8,3.45
2011-05-10,26.4,23.9,25.2,9.1,93,85,15.1,2.19
2011-05-11,27.5,24.0,25.6,3.4,93,77,18.7,2.85
2011-05-12,28.2,25.2,26.5,0.0,87,70,19.1,3.99
2011-05-13,28.2,25.2,26.4,1.9,88,74,15.1,3.52
2011-05-14,28.2,24.7,26.3,1.0,89,73,16.2,3.54
2011-05-15,27.9,24.9,26.2,2.9,88,77,14.8,3.48
2011-05-16,27.6,24.1,25.6,3.1,91,78,15.0,3.02
2011-05-17,27.8,23.9,25.6,5.5,92,76,10.6,3.14
2011-05-18,28.2,24.5,26.0,1.9,90,75,13.7,3.6
2011-05-19,28.6,25.1,26.6,0.9,89,65,13.2,3.9
2011-05-20,27.6,24.5,25.8,2.0,88,73,17.1,3.72
2011-05-21,27.9,24.1,25.8,0.2,89,68,16.4,3.8
2011-05-22,28.8,24.2,26.1,0.7,90,65,20.0,4.03
2011-05-23,27.0,24.0,25.3,13.6,93,81,17.8,3.08
2011-05-24,26.8,24.0,25.2,5.0,92,81,19.1,3.34
2011-05-25,27.5,23.8,25.4,1.6,92,74,14.4,3.11
2011-05-26,26.8,24.0,25.3,4.5,91,79,15.6,2.9
2011-05-27,28.3,23.9,25.9,1.2,94,74,13.7,3.2
2011-05-28,28.3,24.3,26.1,1.3,92,72,15.3,3.5
2011-05-29,27.5,24.3,25.8,0.4,92,79,14.2,3.17
2011-05-30,27.6,24.1,25.8,0.5,92,75,12.9,3.17
2011-05-31,27.4,24.5,25.8,0.7,90,75,15.0,3.41
2011-06-01,28.2,24.1,25.9,0.8,91,68,16.0,3.8
2011-06-02,28.7,23.8,26.0,0.4,93,58,16.2,4.1
2011-06-03,27.7,24.4,25.8,1.3,87,70,22.1,3.77
2011-06-04,26.5,24.2,25.1,3.9,88,74,19.9,3.24
2011-06-05,27.7,24.1,25.6,0.8,87,65,21.2,3.77
2011-06-06,27.6,24.2,25.7,0.3,87,70,20.0,3.92
2011-06-07,28.1,23.8,25.7,1.0,89,67,18.4,3.65
2011-06-08,27.2,24.0,25.6,1.2,87,72,18.2,3.51
2011-06-09,27.4,23.7,25.5,1.9,90,71,15.1,3.31
2011-06-10,28.4,24.2,26.1,0.1,89,61,14.1,4.01
2011-06-11,28.5,24.2,26.0,0.2,87,61,16.6,3.96
2011-06-12,28.9,23.5,25.9,0.0,88,58,16.4,4.38
2011-06-13,27.8,24.2,25.9,0.2,89,66,22.2,3.84
2011-06-14,29.7,24.0,26.4,0.0,89,47,19.9,5.05
2011-06-15,29.2,23.7,26.0,0.0,89,47,21.3,4.79
2011-06-16,27.0,23.9,25.3,0.8,85,64,15.8,3.45
2011-06-17,27.5,23.3,25.2,1.0,89,65,13.5,3.31
2011-06-18,28.5,23.8,25.6,0.3,88,58,16.3,3.79
2011-06-19,28.4,23.5,25.6,0.4,90,60,23.3,4.16
2011-06-20,27.6,24.2,25.6,0.6,85,64,26.9,3.95
2011-06-21,26.9,23.6,25.2,2.7,88,71,19.2,3.11
2011-06-22,27.8,23.5,25.4,0.4,89,68,17.1,3.73
2011-06-23,27.4,23.4,25.3,1.7,89,67,20.3,3.54
2011-06-24,28.0,23.5,25.7,0.8,89,61,14.8,3.96
2011-06-25,27.5,23.6,25.4,0.6,91,66,11.7,3.43
2011-06-26,28.4,23.9,25.8,0.0,88,58,17.2,3.94
2011-06-27,27.4,24.2,25.5,0.8,82,62,22.1,3.7
2011-06-28,28.2,23.7,25.7,0.0,86,56,21.1,4.02
2011-06-29,29.2,23.4,25.9,0.0,88,51,19.2,4.52
2011-06-30,28.5,24.2,25.9,0.4,86,58,21.5,3.8
2011-07-01,27.6,24.1,25.7,1.7,87,66,19.3,3.52
2011-07-02,28.3,23.7,25.8,0.3,88,57,15.9,4.03
2011-07-03,27.9,23.7,25.6,0.7,87,60,15.6,3.73
2011-07-04,28.6,23.7,25.8,0.1,87,54,21.4,4.28
2011-07-05,27.8,23.2,25.3,0.2,87,55,22.5,4.41
2011-07-06,29.0,22.9,25.4,0.0,85,43,20.0,4.92
2011-07-07,28.5,22.8,25.3,0.0,88,45,24.9,4.97
2011-07-08,29.0,22.8,25.4,0.0,79,38,27.2,5.87
2011-07-09,27.4,23.1,24.9,0.5,78,47,24.8,4.83
2011-07-10,28.6,22.8,25.1,0.0,79,39,25.0,5.36
2011-07-11,27.7,23.2,25.1,0.2,81,51,24.0,4.52
2011-07-12,27.6,22.9,24.7,1.4,86,54,25.1,3.32
2011-07-13,27.9,23.7,25.2,1.9,82,56,22.4,3.89
2011-07-14,28.3,23.8,25.5,0.1,85,53,26.9,4.35
2011-07-15,28.0,23.1,25.1,0.5,88,57,25.0,4.33
2011-07-16,28.2,23.1,25.2,0.3,86,55,20.8,4.25
2011-07-17,27.3,23.0,24.9,1.1,88,63,22.1,3.6
2011-07-18,28.4,23.3,25.4,0.4,87,54,22.4,4.33
2011-07-19,28.0,23.3,25.2,0.1,88,57,20.7,4.03
2011-07-20,27.6,23.1,24.9,0.9,90,57,22.1,3.76
2011-07-21,28.5,23.0,25.3,0.1,87,52,21.5,4.52
2011-07-22,28.3,22.8,25.1,0.1,89,55,24.2,3.98
2011-07-23,28.5,23.5,25.5,0.2,85,51,25.4,4.62
2011-07-24,27.5,23.0,25.0,0.3,88,54,21.6,4.2
2011-07-25,28.4,22.5,25.2,0.1,87,53,21.0,4.3
2011-07-26,28.5,22.5,25.3,0.6,92,58,16.0,3.63
2011-07-27,27.4,23.7,25.3,0.6,87,67,16.8,3.52
2011-07-28,27.5,23.2,25.0,0.2,90,59,17.1,3.48
2011-07-29,28.6,22.6,25.0,0.0,90,48,20.9,4.77
2011-07-30,28.5,22.4,25.0,0.3,89,52,21.1,4.39
2011-07-31,28.5,23.6,25.4,0.9,85,52,25.0,4.32
2011-08-01,27.2,22.9,25.0,0.0,87,57,26.2,4.18
2011-08-02,28.4,23.5,25.5,0.0,83,50,23.7,4.89
2011-08-03,28.1,22.4,25.0,0.0,90,55,26.0,4.13
2011-08-04,26.3,23.7,24.5,4.9,85,71,21.9,3.03
2011-08-05,26.3,23.1,24.5,2.9,87,72,18.7,3.35
2011-08-06,27.1,23.0,24.7,1.1,87,64,16.6,3.7
2011-08-07,28.3,23.0,25.2,0.5,89,56,17.9,4.29
2011-08-08,27.4,22.4,24.6,2.3,92,63,21.4,4.0
2011-08-09,27.7,22.8,25.0,1.6,89,59,21.2,4.22
2011-08-10,27.5,22.7,24.8,0.7,90,61,21.2,4.04
2011-08-11,27.3,23.1,24.9,0.7,85,58,24.2,4.33
2011-08-12,27.4,22.7,24.9,0.1,85,54,20.6,4.38
2011-08-13,28.0,22.1,24.6,0.3,89,53,17.4,4.09
2011-08-14,28.0,22.7,25.0,0.4,90,57,17.8,4.02
2011-08-15,28.5,23.2,25.4,0.1,89,56,17.7,4.21
2011-08-16,28.7,23.2,25.5,0.7,87,53,19.0,4.51
2011-08-17,27.8,23.3,25.1,1.3,87,53,24.7,4.38
2011-08-18,28.2,23.2,25.2,0.2,84,51,25.3,4.94
2011-08-19,28.1,22.8,25.1,0.2,87,53,19.2,4.43
2011-08-20,28.9,22.7,25.3,0.0,89,47,18.6,4.85
2011-08-21,28.5,23.1,25.4,0.0,86,50,17.6,4.47
2011-08-22,28.8,22.9,25.4,0.0,87,47,18.6,4.74
2011-08-23,29.9,23.5,26.0,0.0,85,44,19.9,5.2
2011-08-24,29.0,23.5,25.6,0.5,84,51,18.0,4.78
2011-08-25,28.7,23.4,25.5,0.8,88,55,19.6,4.6
2011-08-26,28.8,23.2,25.6,0.0,88,53,17.5,4.67
2011-08-27,29.0,23.1,25.6,0.0,89,49,17.8,4.72
2011-08-28,29.6,23.5,25.9,0.0,84,46,21.4,5.29
2011-08-29,28.8,23.4,25.5,0.1,87,56,23.8,4.42
2011-08-30,29.3,23.2,25.8,0.1,90,52,23.9,4.67
2011-08-31,28.4,23.6,25.6,0.6,87,59,22.8,4.42
2011-09-01,27.9,23.3,25.1,0.7,85,57,17.6,4.21
2011-09-02,28.6,23.0,25.5,0.0,89,52,17.4,4.7
2011-09-03,29.5,23.0,25.7,0.0,89,43,17.9,5.15
2011-09-04,28.6,23.6,25.7,0.4,86,52,17.6,4.52
2011-09-05,29.3,23.4,25.8,0.1,87,48,20.9,4.85
2011-09-06,28.9,23.5,25.9,0.4,87,51,19.4,4.59
2011-09-07,29.5,23.5,26.0,0.0,90,52,22.3,4.96
2011-09-08,28.9,23.8,25.9,0.5,87,55,19.4,4.65
2011-09-09,28.6,23.7,25.6,0.5,89,62,17.1,4.14
2011-09-10,29.0,23.8,25.9,0.3,87,56,18.7,4.85
2011-09-11,28.9,23.9,25.7,0.7,84,54,22.2,4.89
2011-09-12,28.2,23.6,25.5,0.1,82,53,19.5,4.81
2011-09-13,26.7,23.3,24.7,5.9,87,71,19.6,3.59
2011-09-14,27.8,22.6,24.9,3.0,92,70,18.4,4.12
2011-09-15,28.6,23.8,25.7,0.2,88,56,15.3,4.79
2011-09-16,29.1,23.4,25.7,0.2,89,54,16.9,4.74
2011-09-17,28.7,23.5,25.7,0.4,89,60,21.4,4.59
2011-09-18,28.6,23.2,25.6,0.1,89,59,20.6,4.31
2011-09-19,30.1,23.8,26.3,0.1,89,47,16.0,5.3
2011-09-20,29.4,24.2,26.3,0.0,82,53,16.5,4.75
2011-09-21,30.4,23.4,26.4,0.1,89,52,19.6,4.9
2011-09-22,28.2,24.3,26.0,1.4,88,68,22.9,4.03
2011-09-23,29.4,23.5,26.0,3.0,92,58,21.6,4.74
2011-09-24,28.8,23.6,25.9,1.2,92,62,17.1,4.58
2011-09-25,27.9,24.1,25.6,2.2,88,68,21.2,3.97
2011-09-26,28.5,24.3,25.6,1.2,85,64,23.0,4.16
2011-09-27,28.1,23.4,25.4,1.3,87,63,15.5,3.89
2011-09-28,30.0,22.2,25.8,0.0,93,49,17.8,5.09
2011-09-29,28.3,23.5,25.6,1.7,90,67,19.6,4.09
2011-09-30,28.1,23.4,25.3,4.0,91,69,16.6,3.71
2011-10-01,28.0,23.5,25.4,3.5,92,65,21.9,3.66
2011-10-02,29.3,24.0,26.2,0.0,87,58,19.1,4.83
2011-10-03,29.5,24.3,26.4,0.0,84,51,18.4,5.57
2011-10-04,29.4,23.0,26.1,0.0,89,58,17.7,4.75
2011-10-05,29.7,24.4,26.6,0.5,89,59,16.2,4.67
2011-10-06,30.4,24.2,26.7,0.5,90,51,24.7,5.49
2011-10-07,28.3,24.6,26.1,1.4,83,63,26.3,4.81
2011-10-08,28.5,24.2,25.9,0.3,86,62,25.3,4.67
2011-10-09,27.2,23.4,25.0,7.9,91,70,20.4,3.67
2011-10-10,28.1,23.0,25.0,5.6,93,70,21.2,4.0
2011-10-11,26.4,23.0,24.6,11.0,92,78,21.7,2.94
2011-10-12,27.2,23.0,24.8,8.2,94,73,20.4,3.28
2011-10-13,27.8,23.6,25.4,6.3,91,74,17.1,3.76
2011-10-14,28.1,24.1,25.7,2.3,88,65,20.9,4.66
2011-10-15,28.2,24.3,25.9,1.4,86,65,17.4,3.89
2011-10-16,28.4,24.1,26.0,1.4,91,66,16.9,4.69
2011-10-17,28.0,23.7,25.6,1.4,92,63,17.3,4.21
2011-10-18,28.2,24.0,25.9,1.4,89,66,14.7,4.55
2011-10-19,29.4,23.6,26.2,0.9,93,61,13.0,5.22
2011-10-20,29.3,23.8,26.4,0.0,94,62,19.1,5.07
2011-10-21,28.6,24.4,26.3,2.2,91,69,14.7,4.37
2011-10-22,29.9,24.7,26.8,0.9,92,60,16.4,5.13
2011-10-23,30.2,24.5,26.9,0.0,90,54,16.8,5.39
2011-10-24,29.5,24.1,26.5,0.0,90,59,13.5,5.37
2011-10-25,30.1,24.1,26.6,0.0,86,57,16.2,5.76
2011-10-26,30.4,24.2,27.1,0.0,84,60,14.4,4.91
2011-10-27,29.5,25.2,27.2,0.7,87,68,13.5,4.55
2011-10-28,29.6,24.9,26.8,1.4,89,65,16.6,4.28
2011-10-29,29.7,25.1,27.0,1.0,90,60,15.8,4.91
2011-10-30,30.1,23.5,27.0,0.4,92,61,13.8,4.69
2011-10-31,31.6,25.6,28.1,0.1,88,49,14.2,5.86
2011-11-01,31.7,25.1,27.9,0.0,88,48,13.7,5.79
2011-11-02,31.5,25.1,27.8,0.0,87,46,17.0,5.91
2011-11-03,31.4,25.1,27.8,0.4,87,51,20.7,5.49
2011-11-04,29.0,24.6,26.8,2.4,88,67,17.3,3.7
2011-11-05,30.0,24.1,27.3,1.7,93,64,16.2,4.67
2011-11-06,28.7,25.0,26.6,7.8,89,72,15.0,3.45
2011-11-07,29.6,24.7,27.0,1.8,92,70,18.8,4.58
2011-11-08,30.4,25.2,27.2,1.3,91,54,21.2,4.97
2011-11-09,29.2,24.8,27.0,0.2,88,64,16.9,4.93
2011-11-10,29.5,25.3,27.2,1.6,87,67,16.7,4.82
2011-11-11,29.5,24.6,26.6,3.2,90,65,17.9,4.47
2011-11-12,27.3,24.1,25.6,20.1,94,78,16.6,2.59
2011-11-13,27.0,24.1,25.6,19.9,94,81,12.6,2.85
2011-11-14,27.3,24.2,25.5,20.0,94,79,15.3,2.67
2011-11-15,27.8,24.2,26.0,9.6,93,78,14.8,3.81
2011-11-16,28.1,24.2,26.2,3.2,93,77,11.1,4.2
2011-11-17,28.4,24.2,25.9,6.3,92,74,15.0,3.75
2011-11-18,26.9,24.0,25.4,14.3,94,79,13.5,2.11
2011-11-19,27.0,24.2,25.5,13.4,93,83,11.9,2.77
2011-11-20,28.7,24.1,26.4,0.7,93,78,14.6,4.13
2011-11-21,28.7,24.1,26.7,1.1,94,77,13.0,4.66
2011-11-22,29.1,25.0,26.9,1.3,91,76,13.3,4.5
2011-11-23,29.2,25.4,27.0,1.3,91,78,15.9,4.35
2011-11-24,29.0,24.7,26.7,1.4,93,76,13.3,4.25
2011-11-25,29.6,24.5,27.2,1.3,93,69,12.1,4.86
2011-11-26,29.2,26.0,27.4,1.1,89,72,15.2,4.77
2011-11-27,28.6,25.3,27.1,4.4,94,73,14.9,4.35
2011-11-28,29.7,25.0,27.4,1.0,93,63,13.9,5.03
2011-11-29,28.9,25.5,26.8,0.4,87,72,13.8,4.08
2011-11-30,27.6,25.2,26.2,11.9,87,78,12.9,3.48
2011-12-01,29.3,24.9,26.9,0.6,91,68,10.9,4.42
2011-12-02,29.0,24.8,26.7,2.2,91,71,13.6,4.41
2011-12-03,28.7,25.1,26.9,1.2,91,75,16.1,4.59
2011-12-04,29.6,25.4,27.5,0.6,91,70,18.6,5.02
2011-12-05,29.3,26.0,27.5,0.3,88,70,17.0,4.53
2011-12-06,29.6,25.2,27.0,2.8,91,70,13.1,4.49
2011-12-07,29.4,25.0,26.9,4.3,90,72,13.8,4.29
2011-12-08,29.1,24.9,27.1,6.7,92,72,16.4,4.07
2011-12-09,29.8,25.7,27.7,3.5,89,71,24.7,4.73
2011-12-10,30.0,26.4,28.0,1.6,88,68,23.1,5.31
2011-12-11,29.4,25.5,27.5,1.9,91,71,19.5,4.34
2011-12-12,29.1,25.9,27.5,3.5,90,70,21.9,4.56
2011-12-13,29.4,26.2,27.6,1.8,89,73,19.0,4.42
2011-12-14,29.8,25.5,27.6,3.5,90,65,17.6,4.97
2011-12-15,29.7,25.7,27.6,4.7,88,69,17.8,5.14
2011-12-16,30.3,26.2,28.1,1.9,88,67,18.1,5.24
2011-12-17,30.0,26.6,28.0,1.1,87,69,16.4,5.02
2011-12-18,30.2,25.8,28.0,1.0,89,67,15.8,5.03
2011-12-19,30.4,25.7,28.0,4.9,92,67,19.8,5.23
2011-12-20,29.8,25.5,27.6,10.9,90,72,16.9,4.31
2011-12-21,29.0,24.8,26.8,9.7,94,74,16.3,3.4
2011-12-22,28.4,25.8,27.3,6.0,90,75,22.9,3.69
2011-12-23,29.7,25.5,27.4,1.1,91,68,17.9,4.92
2011-12-24,29.8,25.7,27.7,1.4,91,71,12.2,4.95
2011-12-25,30.4,25.1,27.7,1.0,93,71,11.5,4.89
2011-12-26,31.0,25.9,28.4,0.3,91,64,14.3,5.03
2011-12-27,29.2,25.7,27.3,8.5,92,74,10.6,3.57
2011-12-28,28.8,24.7,26.7,9.4,92,75,15.9,3.5
2011-12-29,28.9,26.0,27.3,7.0,88,74,24.3,4.55
2011-12-30,29.5,26.1,27.9,1.7,88,70,27.4,5.25
2011-12-31,29.8,26.8,28.0,0.5,85,69,27.8,5.38
2012-01-01,29.4,26.8,27.8,0.0,83,69,24.0,5.42
2012-01-02,30.0,26.4,27.6,0.0,83,62,22.8,5.89
2012-01-03,29.9,26.1,27.6,0.0,84,65,18.4,5.65
2012-01-04,30.3,26.5,28.0,0.0,84,64,20.4,5.51
2012-01-05,29.9,26.7,27.9,0.4,84,68,20.0,4.91
2012-01-06,29.9,26.6,27.9,0.3,82,66,25.3,5.3
2012-01-07,29.7,26.4,27.7,1.2,84,65,23.5,5.31
2012-01-08,29.5,26.4,27.6,0.1,83,68,20.6,5.07
2012-01-09,30.2,26.2,27.7,0.0,84,63,25.7,5.48
2012-01-10,29.7,26.3,27.6,0.7,83,67,21.4,4.84
2012-01-11,29.6,26.5,27.8,1.7,84,70,24.0,5.27
2012-01-12,30.1,26.0,27.9,0.8,87,67,21.2,5.48
2012-01-13,30.3,26.5,28.0,0.7,85,64,18.1,5.2
2012-01-14,30.7,26.3,28.1,0.0,85,64,19.4,5.4
2012-01-15,30.6,26.0,28.0,0.0,87,60,19.7,5.44
2012-01-16,30.5,26.4,28.0,0.4,81,62,21.3,5.21
2012-01-17,30.2,26.6,28.0,0.0,83,60,26.8,5.71
2012-01-18,29.7,26.4,27.7,0.0,80,62,25.8,5.49
2012-01-19,29.7,26.0,27.6,0.1,86,65,25.1,4.85
2012-01-20,29.5,26.5,27.7,0.0,83,61,20.2,4.38
2012-01-21,30.7,26.6,28.2,0.0,83,59,25.7,6.18
2012-01-22,30.6,26.6,28.1,0.0,85,60,27.7,6.16
2012-01-23,30.2,26.4,27.8,0.0,85,63,27.1,5.79
2012-01-24,30.3,26.1,27.8,0.1,85,60,24.7,5.78
2012-01-25,29.9,26.2,27.7,0.8,83,62,24.7,5.16
2012-01-26,30.1,26.6,27.9,0.3,80,62,24.6,5.73
2012-01-27,29.9,26.2,27.7,0.6,82,64,21.7,5.24
2012-01-28,29.7,26.0,27.5,0.8,83,67,18.7,4.98
2012-01-29,29.2,26.1,27.2,0.9,84,66,20.5,4.69
2012-01-30,29.6,26.0,27.3,0.1,83,61,23.9,5.56
2012-01-31,29.6,25.6,27.2,1.5,83,60,27.8,5.71
2012-02-01,30.2,25.7,27.4,0.0,80,53,21.7,6.1
2012-02-02,30.6,25.3,27.5,0.0,83,60,15.8,5.44
2012-02-03,30.7,25.2,27.5,0.0,88,60,17.2,5.41
2012-02-04,30.2,25.6,27.6,0.0,86,62,20.0,5.13
2012-02-05,30.6,25.5,27.7,0.0,83,56,20.3,5.84
2012-02-06,30.6,25.8,27.8,0.0,81,60,21.5,5.76
2012-02-07,30.0,26.2,27.7,0.7,80,62,23.4,5.56
2012-02-08,30.1,26.2,27.8,0.2,80,58,28.3,5.96
2012-02-09,30.6,26.3,28.0,0.4,80,59,21.5,5.92
2012-02-10,30.2,26.0,27.6,0.9,81,61,21.8,5.42
2012-02-11,30.3,26.2,27.9,0.1,80,61,20.7,5.5
2012-02-12,31.1,26.2,28.1,0.0,82,57,20.5,5.88
2012-02-13,31.0,26.4,28.1,0.0,81,58,22.1,5.87
2012-02-14,30.5,26.6,28.1,0.0,80,63,25.9,5.44
2012-02-15,30.3,26.4,28.0,0.4,81,62,25.3,5.73
2012-02-16,30.5,26.0,27.9,0.4,86,62,19.8,5.53
2012-02-17,30.7,26.0,27.9,0.6,87,63,20.7,5.52
2012-02-18,31.2,25.5,27.9,0.0,88,55,17.3,5.93
2012-02-19,31.5,25.9,28.2,0.0,82,56,15.6,5.46
2012-02-20,32.3,26.1,28.7,0.0,83,54,16.3,5.78
2012-02-21,32.0,26.1,28.7,0.0,85,60,17.0,5.44
2012-02-22,31.1,26.3,28.4,2.7,87,62,22.4,5.45
2012-02-23,30.7,26.8,28.4,0.0,80,60,24.7,5.96
2012-02-24,30.3,26.7,28.1,0.0,77,59,28.6,6.03
2012-02-25,31.0,26.3,28.1,0.0,79,56,20.6,5.68
2012-02-26,30.3,25.5,27.9,3.0,87,63,13.8,3.65
2012-02-27,30.8,25.7,27.6,1.3,93,62,16.5,3.51
2012-02-28,29.7,24.1,27.4,24.2,94,74,16.3,4.49
2012-02-29,30.6,27.0,28.4,0.0,87,66,23.4,5.54
2012-03-01,30.3,26.3,28.2,3.5,89,64,14.3,4.04
2012-03-02,30.9,27.0,28.5,0.0,86,60,17.7,4.91
2012-03-03,30.9,27.1,28.6,0.0,89,66,20.3,5.27
2012-03-04,30.7,27.1,28.5,0.4,89,66,15.8,4.91
